Date,Time,Type,Broker,Currency,Exchage,Name,Ticker,Direction,Trade Status,Volume,Multiplier,Price,Cost,Abs(cost),过户费,Brokerage,印花税,Net Cost,Net Unit cost,CloseY,Current Cost,Unrealized PL,MTM,Unr/Delta,FullTicker
2017/1/24,2:21 PM,Stock,招商,CNY,SZ,海康威视,2415,B,C,500,1,25.66,12830,12830,0,5,0,-12835,-25.67,29.64,29.23,1780,-205,13.90%,SZ002415
2017/1/24,2:23 PM,Stock,招商,CNY,SH,中文传媒,600373,B,C,500,1,20.93,10465,10465,0.21,5,0,-10470.21,-20.9404186,25.79,24.78,1919.7907,-505,18.30%,SH600373
2017/1/24,2:25 PM,Stock,招商,CNY,SZ,美的集团,333,B,C,300,1,29.23,8769,8769,0,5,0,-8774,-29.24666667,40.85,39.64,3118,-363,35.60%,SZ000333
2017/1/24,2:25 PM,Stock,招商,CNY,SH,皖新传媒,601801,B,C,500,1,18.99,9495,9495,0.19,5,0,-9500.19,-19.0003798,12.8,12.37,-3315.1899,-215,-34.90%,SH601801
2017/1/24,2:33 PM,Stock,招商,CNY,SZ,太钢不锈,825,B,C,2000,1,5.27,10540,10540,0,5,0,-10545,-5.2725,5.6,5.1,-345,-1000,-3.30%,SZ000825
2017/1/24,2:34 PM,Stock,招商,CNY,SH,山东钢铁,600022,B,C,3000,1,2.7,8100,8100,0.16,5,0,-8105.16,-2.701720667,2.5,2.36,-1025.162,-420,-12.70%,SH600022
2017/1/24,2:36 PM,Stock,招商,CNY,SZ,老板电器,2508,B,C,200,1,38.97,7794,7794,0,5,0,-7799,-38.995,40,39.46,93,-108,1.20%,SZ002508
2017/1/24,2:42 PM,Stock,招商,CNY,SZ,华闻传媒,793,S,C,-1800,1,10.81,-19458,19458,0,5,19.46,19433.54,-10.79641111,10.57,10.47,587.54,180,3.00%,SZ000793
2017/1/24,2:42 PM,Stock,招商,CNY,SZ,金风科技,2202,S,C,-2000,1,16.8,-33600,33600,0,6.72,33.6,33559.68,-16.77984,15.11,14.87,3819.68,480,11.40%,SZ002202
2017/1/24,2:47 PM,Stock,招商,CNY,SZ,必康股份,2411,B,C,300,1,26.35,7905,7905,0,5,0,-7910,-26.36666667,25.72,24.78,-476,-282,-6.00%,SZ002411
2017/1/24,2:50 PM,Stock,招商,CNY,SZ,合力泰,2217,B,C,500,1,17.05,8525,8525,0,5,0,-8530,-17.06,8.9,8.78,-4140,-60,-48.60%,SZ002217
2017/1/24,2:53 PM,Stock,招商,CNY,SZ,中航光电,2179,B,C,200,1,39.94,7988,7988,0,5,0,-7993,-39.965,33.38,32.72,-1449,-132,-18.10%,SZ002179
2017/1/25,9:30 AM,Stock,招商,CNY,SZ,合力泰,2217,S,C,-500,1,17.06,-8530,8530,0,5,8.53,8516.47,-17.03294,8.9,8.78,4126.47,60,48.40%,SZ002217
2017/1/25,9:31 AM,Stock,招商,CNY,SH,红阳能源,600758,S,C,-2000,1,11.14,-22280,22280,0.45,5,22.28,22252.27,-11.1261372,11,10,2252.2744,2000,10.10%,SH600758
2017/1/25,9:34 AM,Stock,招商,CNY,SH,中直股份,600038,B,C,300,1,50.8,15240,15240,0.3,5,0,-15245.3,-50.81768267,46.3,45.92,-1469.3048,-114,-9.60%,SH600038
2017/1/25,9:35 AM,Stock,招商,CNY,SZ,东华能源,2221,B,C,1000,1,13.7,13700,13700,0,5,0,-13705,-13.705,11.8,11.57,-2135,-230,-15.60%,SZ002221
2017/1/25,9:38 AM,Stock,招商,CNY,SZ,大族激光,2008,S,C,-1000,1,22.46,-22460,22460,0,5,22.46,22432.54,-22.43254,35.19,35.19,-12757.46,0,-56.80%,SZ002008
2017/1/25,9:40 AM,Stock,招商,CNY,SZ,海康威视,2415,S,C,-500,1,25.78,-12890,12890,0,5,12.89,12872.11,-25.74422,29.64,29.23,-1742.89,205,-13.50%,SZ002415
2017/1/25,9:41 AM,Stock,招商,CNY,SZ,必康股份,2411,S,C,-300,1,26.42,-7926,7926,0,5,7.93,7913.07,-26.3769,25.72,24.78,479.07,282,6.00%,SZ002411
2017/1/25,9:43 AM,Stock,招商,CNY,SZ,四维图新,2405,S,C,-1200,1,18.47,-22164,22164,0,5,22.16,22136.84,-18.44736667,19.19,18.38,80.84,972,0.40%,SZ002405
2017/1/25,9:47 AM,Stock,招商,CNY,SZ,四维图新,2405,S,C,-600,1,18.55,-11130,11130,0,5,11.13,11113.87,-18.52311667,19.19,18.38,85.87,486,0.80%,SZ002405
2017/1/25,9:48 AM,Stock,招商,CNY,SZ,云南白药,538,S,C,-400,1,73.87,-29548,29548,0,5.91,29.55,29512.54,-73.781351,88.9,88.9,-6047.4596,0,-20.50%,SZ000538
2017/1/25,9:57 AM,Stock,招商,CNY,SH,山东钢铁,600022,S,C,-1500,1,2.68,-4020,4020,0.08,5,4.02,4010.9,-2.673933067,2.5,2.36,470.8996,210,11.70%,SH600022
2017/1/25,9:57 AM,Stock,招商,CNY,SZ,太钢不锈,825,S,C,-1000,1,5.26,-5260,5260,0,5,5.26,5249.74,-5.24974,5.6,5.1,149.74,500,2.80%,SZ000825
2017/1/25,10:11 AM,Stock,招商,CNY,SZ,老板电器,2508,S,C,-200,1,38.9,-7780,7780,0,5,7.78,7767.22,-38.8361,40,39.46,-124.78,108,-1.60%,SZ002508
2017/1/25,10:12 AM,Stock,招商,CNY,SH,中船防务,600685,B,C,300,1,32.18,9654,9654,0.19,5,0,-9659.19,-32.19731027,26.01,26.3,-1769.19308,87,-18.30%,SH600685
2017/1/25,10:13 AM,Stock,招商,CNY,SZ,四维图新,2405,S,C,-700,1,18.48,-12936,12936,0,5,12.94,12918.06,-18.45437143,19.19,18.38,52.06,567,0.40%,SZ002405
2017/1/25,10:18 AM,Stock,招商,CNY,SZ,云南白药,538,S,C,-400,1,73.58,-29432,29432,0,5.89,29.43,29396.68,-73.491709,88.9,88.9,-6163.3164,0,-20.90%,SZ000538
2017/1/25,10:24 AM,Stock,招商,CNY,SZ,太钢不锈,825,S,C,-1000,1,5.17,-5170,5170,0,5,5.17,5159.83,-5.15983,5.6,5.1,59.83,500,1.20%,SZ000825
2017/1/25,10:24 AM,Stock,招商,CNY,SH,红阳能源,600758,S,C,-1000,1,10.94,-10940,10940,0.22,5,10.94,10923.84,-10.9238412,11,10,923.8412,1000,8.40%,SH600758
2017/1/25,10:25 AM,Stock,招商,CNY,SZ,美的集团,333,S,C,-200,1,29.49,-5898,5898,0,5,5.9,5887.1,-29.4355,40.85,39.64,-2040.9,242,-34.60%,SZ000333
2017/1/25,10:26 AM,Stock,招商,CNY,SH,中国动力,600482,S,C,-600,1,31.19,-18714,18714,0.37,5,18.71,18689.92,-31.14985953,24.45,24.26,4133.91572,114,22.10%,SH600482
2017/1/25,10:30 AM,Stock,招商,CNY,SH,贵州茅台,600519,S,C,-300,1,347.2,-104160,104160,2.08,20.83,104.16,104032.92,-346.776416,491.63,484.06,-41185.0752,2271,-39.50%,SH600519
2017/1/25,10:33 AM,Stock,招商,CNY,SZ,美的集团,333,S,C,-100,1,29.48,-2948,2948,0,5,2.95,2940.05,-29.4005,40.85,39.64,-1023.95,121,-34.70%,SZ000333
2017/1/25,10:35 AM,Stock,招商,CNY,SH,海通证券,600837,B,C,1000,1,16.25,16250,16250,0.33,5,0,-16255.33,-16.255325,14.8,14.45,-1805.325,-350,-11.10%,SH600837
2017/1/25,10:35 AM,Stock,招商,CNY,SZ,中航飞机,768,B,C,500,1,23.23,11615,11615,0,5,0,-11620,-23.24,18.75,18.75,-2245,0,-19.30%,SZ000768
2017/1/25,10:36 AM,Stock,招商,CNY,SZ,东方财富,300059,B,C,600,1,15.98,9588,9588,0,5,0,-9593,-15.98833333,12.94,12.83,-1895,-66,-19.80%,SZ300059
2017/1/25,10:56 AM,Stock,招商,CNY,SH,圆通速递,600233,B,C,100,1,25.21,2521,2521,0.05,5,0,-2526.05,-25.2605042,18.14,17.75,-751.05042,-39,-29.80%,SH600233
2017/1/25,10:57 AM,Stock,招商,CNY,SH,山东钢铁,600022,S,C,-1500,1,2.68,-4020,4020,0.08,5,4.02,4010.9,-2.673933067,2.5,2.36,470.8996,210,11.70%,SH600022
2017/1/25,10:59 AM,Stock,招商,CNY,SH,中文传媒,600373,S,C,-500,1,20.8,-10400,10400,0.21,5,10.4,10384.39,-20.768784,25.79,24.78,-2005.608,505,-19.30%,SH600373
2017/1/26,9:32 AM,Stock,招商,CNY,SH,圆通速递,600233,S,C,-100,1,26.18,-2618,2618,0.05,5,2.62,2610.33,-26.1032764,18.14,17.75,835.32764,39,31.90%,SH600233
2017/1/26,2:52 PM,Stock,招商,CNY,SH,中直股份,600038,S,C,-300,1,51.9,-15570,15570,0.31,5,15.57,15549.12,-51.83039533,46.3,45.92,1773.1186,114,11.40%,SH600038
2017/1/26,2:52 PM,Stock,招商,CNY,SZ,中航飞机,768,S,C,-500,1,23.58,-11790,11790,0,5,11.79,11773.21,-23.54642,18.75,18.75,2398.21,0,20.30%,SZ000768
2017/1/26,2:53 PM,Stock,招商,CNY,SZ,中航光电,2179,S,C,-200,1,39.9,-7980,7980,0,5,7.98,7967.02,-39.8351,33.38,32.72,1423.02,132,17.80%,SZ002179
2017/1/26,2:53 PM,Stock,招商,CNY,SH,皖新传媒,601801,S,C,-500,1,18.48,-9240,9240,0.18,5,9.24,9225.58,-18.4511504,12.8,12.37,3040.5752,215,32.90%,SH601801
2017/1/26,2:55 PM,Stock,招商,CNY,SH,中船防务,600685,S,C,-300,1,32.46,-9738,9738,0.19,5,9.74,9723.07,-32.41021747,26.01,26.3,1833.06524,-87,18.80%,SH600685
2017/1/26,2:55 PM,Stock,招商,CNY,SH,海通证券,600837,S,C,-1000,1,16.26,-16260,16260,0.33,5,16.26,16238.41,-16.2384148,14.8,14.45,1788.4148,350,11.00%,SH600837
2017/1/26,2:55 PM,Stock,招商,CNY,SZ,东方财富,300059,S,C,-600,1,15.93,-9558,9558,0,5,9.56,9543.44,-15.90573333,12.94,12.83,1845.44,66,19.30%,SZ300059
2017/2/3,1:24 PM,Stock,招商,CNY,SH,东软集团,600718,B,C,1000,1,19,19000,19000,0.38,5,0,-19005.38,-19.00538,15.37,14.88,-4125.38,-490,-21.70%,SH600718
2017/2/3,1:32 PM,Stock,招商,CNY,SH,新华保险,601336,B,C,1000,1,45.09,45090,45090,0.9,9.02,0,-45099.92,-45.0999198,60.55,60.64,15540.0802,90,34.50%,SH601336
2017/2/3,1:43 PM,Stock,招商,CNY,SH,中国太保,601601,B,C,1000,1,28.58,28580,28580,0.57,5.72,0,-28586.29,-28.5862876,34.12,33.99,5403.7124,-130,18.90%,SH601601
2017/2/3,1:53 PM,Stock,招商,CNY,SH,中国太保,601601,B,C,500,1,28.4,14200,14200,0.28,5,0,-14205.28,-28.410568,34.12,33.99,2789.716,-65,19.60%,SH601601
2017/2/3,2:04 PM,Stock,招商,CNY,SZ,中航动控,738,B,C,1000,1,26.01,26010,26010,0,5.2,0,-26015.2,-26.015202,19.28,19.3,-6715.202,20,-25.80%,SZ000738
2017/2/3,2:37 PM,Stock,招商,CNY,SH,恒瑞医药,600276,B,C,500,1,48.93,24465,24465,0.49,5,0,-24470.49,-48.9409786,52.59,53.14,2099.5107,275,8.60%,SH600276
2017/2/3,2:39 PM,Stock,招商,CNY,SZ,东华能源,2221,S,C,-1000,1,13.43,-13430,13430,0,5,13.43,13411.57,-13.41157,11.8,11.57,1841.57,230,13.70%,SZ002221
2017/2/6,2:00 PM,Stock,招商,CNY,SZ,神州信息,555,B,C,1000,1,20.5,20500,20500,0,5,0,-20505,-20.505,16.73,16.73,-3775,0,-18.40%,SZ000555
2017/2/6,2:10 PM,Stock,招商,CNY,SZ,中南建设,961,B,C,2000,1,9.89,19780,19780,0,5,0,-19785,-9.8925,6.07,6.06,-7665,-20,-38.80%,SZ000961
2017/2/6,2:55 PM,Stock,招商,CNY,SH,东软集团,600718,S,C,-1000,1,19.33,-19330,19330,0.39,5,19.33,19305.28,-19.3052834,15.37,14.88,4425.2834,490,22.90%,SH600718
2017/2/6,2:55 PM,Stock,招商,CNY,SH,新华保险,601336,S,C,-1000,1,45.27,-45270,45270,0.91,9.05,45.27,45214.77,-45.2147706,60.55,60.64,-15425.2294,-90,-34.10%,SH601336
2017/2/6,2:56 PM,Stock,招商,CNY,SZ,中航动控,738,S,C,-1000,1,25.96,-25960,25960,0,5.19,25.96,25928.85,-25.928848,19.28,19.3,6628.848,-20,25.50%,SZ000738
2017/2/8,9:33 AM,Stock,招商,CNY,SH,贵州茅台,600519,B,C,100,1,344.3,34430,34430,0.69,6.89,0,-34437.57,-344.375746,491.63,484.06,13968.4254,-757,40.60%,SH600519
2017/2/8,9:47 AM,Stock,招商,CNY,SH,中国船舶,600150,B,C,1000,1,29.63,29630,29630,0.59,5.93,0,-29636.52,-29.6365186,23.95,23.72,-5916.5186,-230,-20.00%,SH600150
2017/2/8,2:52 PM,Stock,招商,CNY,SH,恒瑞医药,600276,S,C,-500,1,48.28,-24140,24140,0.48,5,24.14,24110.38,-48.2207544,52.59,53.14,-2459.6228,-275,-10.20%,SH600276
2017/2/8,2:52 PM,Stock,招商,CNY,SZ,中南建设,961,S,C,-2000,1,9.86,-19720,19720,0,5,19.72,19695.28,-9.84764,6.07,6.06,7575.28,20,38.40%,SZ000961
2017/2/8,2:53 PM,Stock,招商,CNY,SH,中国太保,601601,S,C,-1500,1,28.11,-42165,42165,0.84,8.43,42.17,42113.55,-28.07570247,34.12,33.99,-8871.4463,195,-21.00%,SH601601
2017/2/9,11:25 AM,Stock,招商,CNY,SZ,神州信息,555,S,C,-1000,1,20.75,-20750,20750,0,5,20.75,20724.25,-20.72425,16.73,16.73,3994.25,0,19.20%,SZ000555
2017/2/9,2:34 PM,Stock,招商,CNY,SH,中国船舶,600150,S,C,-1000,1,30.56,-30560,30560,0.61,6.11,30.56,30522.72,-30.5227168,23.95,23.72,6802.7168,230,22.30%,SH600150
2017/2/9,2:54 PM,Stock,招商,CNY,SH,贵州茅台,600519,S,C,-100,1,347.3,-34730,34730,0.69,6.95,34.73,34687.63,-346.876294,491.63,484.06,-13718.3706,757,-39.50%,SH600519
2017/2/13,13:10:31,Stock,招商,CNY,SZ,华兰生物,2007,B,C,1000,1,35.32,35320,35320,0,7.06,0,-35327.06,-35.327064,28.85,28.65,-6677.064,-200,-18.90%,SZ002007
2017/2/13,13:11:18,Stock,招商,CNY,SH,安图生物,603658,B,C,500,1,46.49,23245,23245,0.46,5,0,-23250.46,-46.5009298,42.29,41.27,-2615.4649,-510,-11.30%,SH603658
2017/2/13,13:11:27,Stock,招商,CNY,SH,安图生物,603658,B,C,500,1,46.5,23250,23250,0.47,5,0,-23255.47,-46.51093,42.29,41.27,-2620.465,-510,-11.30%,SH603658
2017/2/13,13:21:10,Stock,招商,CNY,SH,用友网络,600588,B,C,1000,1,19.383,19383,19383,0.39,5,0,-19388.39,-19.38838766,17,17.36,-2028.38766,360,-10.50%,SH600588
2017/2/13,13:47:36,Stock,招商,CNY,SZ,华信国际,2018,B,C,2000,1,9.21,18420,18420,0,5,0,-18425,-9.2125,7.02,6.81,-4805,-420,-26.10%,SZ002018
2017/2/13,13:48:20,Stock,招商,CNY,SZ,华信国际,2018,B,C,2000,1,9.23,18460,18460,0,5,0,-18465,-9.2325,7.02,6.81,-4845,-420,-26.20%,SZ002018
2017/2/13,14:03:23,Stock,招商,CNY,SZ,世纪游轮,2558,B,C,100,1,65.9,6590,6590,0,5,0,-6595,-65.95,41.78,44,-2195,222,-33.30%,SZ002558
2017/2/13,14:45:55,Stock,招商,CNY,SH,白云山,600332,B,C,500,1,24.98,12490,12490,0.25,5,0,-12495.25,-24.9904996,27.31,27.06,1034.7502,-125,8.30%,SH600332
2017/2/13,14:53:03,Stock,招商,CNY,SH,中国联通,600050,B,C,1000,1,6.86,6860,6860,0.14,5,0,-6865.14,-6.8651372,7.47,7.47,604.8628,0,8.80%,SH600050
2017/2/13,14:53:31,Stock,招商,CNY,SZ,中南建设,961,B,C,1000,1,9.92,9920,9920,0,5,0,-9925,-9.925,6.07,6.06,-3865,-10,-39.00%,SZ000961
2017/2/13,14:54:14,Stock,招商,CNY,SH,锦江股份,600754,B,C,500,1,30.78,15390,15390,0.31,5,0,-15395.31,-30.7906156,29.74,28.85,-970.3078,-445,-6.30%,SH600754
2017/2/13,14:54:43,Stock,招商,CNY,SH,文投控股,600715,B,C,1000,1,22.15,22150,22150,0.44,5,0,-22155.44,-22.155443,22.47,22.47,314.557,0,1.40%,SH600715
2017/2/13,14:57:56,Stock,招商,CNY,SH,伊利股份,600887,B,C,500,1,18.57,9285,9285,0.19,5,0,-9290.19,-18.5803714,23.06,22.39,1904.8143,-335,20.50%,SH600887
2017/2/14,14:36:43,Stock,招商,CNY,SH,白云山,600332,S,C,-500,1,25.08,-12540,12540,0.25,5,12.54,12522.21,-25.0444184,27.31,27.06,-1007.7908,125,-8.00%,SH600332
2017/2/14,14:46:14,Stock,招商,CNY,SH,锦江股份,600754,S,C,-500,1,30.86,-15430,15430,0.31,5,15.43,15409.26,-30.8185228,29.74,28.85,984.2614,445,6.40%,SH600754
2017/2/15,10:38:21,Stock,招商,CNY,SH,中国船舶,600150,B,C,3000,1,29.35,88050,88050,1.76,17.61,0,-88069.37,-29.356457,23.95,23.72,-16909.371,-690,-19.20%,SH600150
2017/2/15,10:39:10,Stock,招商,CNY,SH,中国船舶,600150,B,C,6000,1,29.37,176220,176220,3.52,35.24,0,-176258.77,-29.3764614,23.95,23.72,-33938.7684,-1380,-19.30%,SH600150
2017/2/15,10:39:58,Stock,招商,CNY,SH,中国船舶,600150,B,C,3000,1,29.35,88050,88050,1.76,17.61,0,-88069.37,-29.356457,23.95,23.72,-16909.371,-690,-19.20%,SH600150
2017/2/15,10:40:43,Stock,招商,CNY,SH,中国船舶,600150,B,C,3000,1,29.36,88080,88080,1.76,17.62,0,-88099.38,-29.3664592,23.95,23.72,-16939.3776,-690,-19.20%,SH600150
2017/2/16,14:44:25,Stock,招商,CNY,SZ,华兰生物,2007,S,C,-500,1,35.59,-17795,17795,0,5,17.8,17772.2,-35.5444,28.85,28.65,3447.2,100,19.40%,SZ002007
2017/2/16,14:34:07,Stock,招商,CNY,SH,文投控股,600715,S,C,-1000,1,22.2,-22200,22200,0.44,5,22.2,22172.36,-22.172356,22.47,22.47,-297.644,0,-1.30%,SH600715
2017/2/16,9:51:50,Stock,招商,CNY,SZ,华兰生物,2007,S,C,-500,1,35.83,-17915,17915,0,5,17.92,17892.08,-35.78416,28.85,28.65,3567.08,100,19.90%,SZ002007
2017/2/17,9:44:37,Stock,招商,CNY,SH,兴业证券,601377,B,C,10000,1,8.21,82100,82100,1.64,16.42,0,-82118.06,-8.2118062,7.94,7.64,-5718.062,-3000,-7.00%,SH601377
2017/2/17,10:12:14,Stock,招商,CNY,SH,安图生物,603658,S,C,-500,1,46.56,-23280,23280,0.47,5,23.28,23251.25,-46.5025088,42.29,41.27,2616.2544,510,11.20%,SH603658
2017/2/17,10:40:41,Stock,招商,CNY,SH,兴业证券,601377,B,C,5000,1,8.14,40700,40700,0.81,8.14,0,-40708.95,-8.1417908,7.94,7.64,-2508.954,-1500,-6.20%,SH601377
2017/2/17,14:01:15,Stock,招商,CNY,SZ,世纪游轮,2558,S,C,-100,1,69.79,-6979,6979,0,5,6.98,6967.02,-69.6702,41.78,44,2567.02,-222,36.80%,SZ002558
2017/2/17,14:01:26,Stock,招商,CNY,SH,中国船舶,600150,S,C,-10000,1,29.95,-299500,299500,5.99,59.9,299.5,299134.61,-29.913461,23.95,23.72,61934.61,2300,20.70%,SH600150
2017/2/17,14:32:59,Stock,招商,CNY,SH,伊利股份,600887,S,C,-500,1,17.93,-8965,8965,0.18,5,8.97,8950.85,-17.9017014,23.06,22.39,-2244.1493,335,-25.00%,SH600887
2017/2/17,14:33:13,Stock,招商,CNY,SZ,中南建设,961,S,C,-1000,1,9.7,-9700,9700,0,5,9.7,9685.3,-9.6853,6.07,6.06,3625.3,10,37.40%,SZ000961
2017/2/17,14:33:25,Stock,招商,CNY,SZ,华信国际,2018,S,C,-2000,1,9.1,-18200,18200,0,5,18.2,18176.8,-9.0884,7.02,6.81,4556.8,420,25.00%,SZ002018
2017/2/17,14:33:48,Stock,招商,CNY,SH,中国船舶,600150,S,C,-5000,1,30.07,-150350,150350,3.01,30.07,150.35,150166.57,-30.0333146,23.95,23.72,31566.573,1150,21.00%,SH600150
2017/2/17,14:51:03,Stock,招商,CNY,SH,安图生物,603658,S,C,-500,1,45.84,-22920,22920,0.46,5,22.92,22891.62,-45.7832432,42.29,41.27,2256.6216,510,9.80%,SH603658
2017/2/17,14:51:16,Stock,招商,CNY,SH,用友网络,600588,S,C,-1000,1,18.88,-18880,18880,0.38,5,18.88,18855.74,-18.8557424,17,17.36,1495.7424,-360,7.90%,SH600588
2017/2/17,14:51:29,Stock,招商,CNY,SZ,华信国际,2018,S,C,-2000,1,9.08,-18160,18160,0,5,18.16,18136.84,-9.06842,7.02,6.81,4516.84,420,24.90%,SZ002018
2017/2/17,14:53:42,Stock,招商,CNY,SH,中国联通,600050,S,C,-1000,1,6.52,-6520,6520,0.13,5,6.52,6508.35,-6.5083496,7.47,7.47,-961.6504,0,-14.70%,SH600050
2017/2/20,10:10:57,Stock,招商,CNY,SZ,中泰化学,2092,B,C,1000,1,13.42,13420,13420,0,5,0,-13425,-13.425,16.43,15.07,1645,-1360,12.30%,SZ002092
2017/2/20,10:27:47,Stock,招商,CNY,SH,锦江股份,600754,B,C,1000,1,30.331,30331,30331,0.61,6.07,0,-30337.67,-30.33767282,29.74,28.85,-1487.67282,-890,-4.90%,SH600754
2017/2/20,10:39:42,Stock,招商,CNY,SZ,中泰化学,2092,B,C,1000,1,13.41,13410,13410,0,5,0,-13415,-13.415,16.43,15.07,1655,-1360,12.30%,SZ002092
2017/2/20,10:40:13,Stock,招商,CNY,SH,锦江股份,600754,B,C,500,1,30.21,15105,15105,0.3,5,0,-15110.3,-30.2206042,29.74,28.85,-685.3021,-445,-4.50%,SH600754
2017/2/20,10:40:37,Stock,招商,CNY,SH,兴业证券,601377,B,C,1500,1,7.98,11970,11970,0.24,5,0,-11975.24,-7.983492933,7.94,7.64,-515.2394,-450,-4.30%,SH601377
2017/2/20,10:49:52,Stock,招商,CNY,SZ,古井贡酒,596,B,C,500,1,51.36,25680,25680,0,5.14,0,-25685.14,-51.370272,54.98,54.19,1409.864,-395,5.50%,SZ000596
2017/2/20,13:19:06,Stock,招商,CNY,SH,保利地产,600048,B,C,1000,1,9.49,9490,9490,0.19,5,0,-9495.19,-9.4951898,10.19,9.84,344.8102,-350,3.60%,SH600048
2017/2/20,14:54:56,Stock,招商,CNY,SH,兴业证券,601377,S,C,-15000,1,8.06,-120900,120900,2.42,24.18,120.9,120752.5,-8.0501668,7.94,7.64,6152.502,4500,5.10%,SH601377
2017/2/21,9:37:37,Stock,招商,CNY,SH,保利地产,600048,S,C,-1000,1,9.64,-9640,9640,0.19,5,9.64,9625.17,-9.6251672,10.19,9.84,-214.8328,350,-2.20%,SH600048
2017/2/21,9:37:48,Stock,招商,CNY,SZ,古井贡酒,596,S,C,-500,1,52.1,-26050,26050,0,5.21,26.05,26018.74,-52.03748,54.98,54.19,-1076.26,395,-4.10%,SZ000596
2017/2/21,9:37:58,Stock,招商,CNY,SZ,中泰化学,2092,S,C,-600,1,13.43,-8058,8058,0,5,8.06,8044.94,-13.40823333,16.43,15.07,-997.06,816,-12.40%,SZ002092
2017/2/21,9:38:06,Stock,招商,CNY,SH,锦江股份,600754,S,C,-1500,1,30.38,-45570,45570,0.91,9.11,45.57,45514.4,-30.3429364,29.74,28.85,2239.4046,1335,4.90%,SH600754
2017/2/21,9:38:29,Stock,招商,CNY,SH,兴业证券,601377,S,C,-1500,1,8.15,-12225,12225,0.24,5,12.23,12207.53,-8.138350333,7.94,7.64,747.5255,450,6.10%,SH601377
2017/2/21,14:12:06,Stock,招商,CNY,SZ,怡 亚 通,2183,B,C,1000,1,11.07,11070,11070,0,5,0,-11075,-11.075,8.06,8.06,-3015,0,-27.20%,SZ002183
2017/2/21,14:13:58,Stock,招商,CNY,SZ,怡 亚 通,2183,B,C,1000,1,11.04,11040,11040,0,5,0,-11045,-11.045,8.06,8.06,-2985,0,-27.00%,SZ002183
2017/2/21,14:15:18,Stock,招商,CNY,SZ,苏宁云商,2024,B,C,2000,1,11.57,23140,23140,0,5,0,-23145,-11.5725,11.88,11.44,-265,-880,-1.10%,SZ002024
2017/2/21,14:48:09,Stock,招商,CNY,SZ,中泰化学,2092,S,C,-1400,1,13.28,-18592,18592,0,5,18.59,18568.41,-13.26315,16.43,15.07,-2529.59,1904,-13.60%,SZ002092
2017/2/22,14:59,,,,SZ,怡 亚 通,2183,S,C,-2000,1,10.97,-21940,21940,0,6.58,21.94,21911.48,-10.955739,8.06,8.06,5791.478,0,26.40%,SZ002183
2017/2/23,13:32:52,Stock,招商,CNY,SH,中国中车,601766,B,C,1000,1,10.56,10560,10560,0.21,5,0,-10565.21,-10.5652112,10.21,9.81,-755.2112,-400,-7.20%,SH601766
2017/2/23,14:24:26,Stock,招商,CNY,SZ,索菲亚,2572,B,C,100,1,60.88,6088,6088,0,5,0,-6093,-60.93,39.29,39.07,-2186,-22,-35.90%,SZ002572
2017/2/23,14:48:34,Stock,招商,CNY,SZ,苏宁云商,2024,S,C,-2000,1,11.24,-22480,22480,0,5,22.48,22452.52,-11.22626,11.88,11.44,-427.48,880,-1.90%,SZ002024
2017/2/24,13:22:29,Stock,招商,CNY,SZ,汇川技术,300124,B,C,2000,1,21.73,43460,43460,0,8.69,0,-43468.69,-21.734346,25.02,24.73,5991.308,-580,13.80%,SZ300124
2017/2/24,13:57:14,Stock,招商,CNY,SH,中船防务,600685,B,C,1000,1,34.15,34150,34150,0.68,6.83,0,-34157.51,-34.157513,26.01,26.3,-7857.513,290,-23.00%,SH600685
2017/2/24,14:00:57,Stock,招商,CNY,SZ,五 粮 液,858,B,C,2000,1,40.019,80038,80038,0,16.01,0,-80054.01,-40.0270038,57.6,56,31945.9924,-3200,39.90%,SZ000858
2017/2/24,14:54:18,Stock,招商,CNY,SZ,索菲亚,2572,S,C,-100,1,59.65,-5965,5965,0,5,5.97,5954.03,-59.5403,39.29,39.07,2047.03,22,34.30%,SZ002572
2017/2/24,14:54:28,Stock,招商,CNY,SH,中国中车,601766,S,C,-1000,1,10.4,-10400,10400,0.21,5,10.4,10384.39,-10.384392,10.21,9.81,574.392,400,5.50%,SH601766
2017/2/27,9:26:58,Stock,招商,CNY,SZ,汇川技术,300124,S,C,-2000,1,21.83,-43660,43660,0,8.73,43.66,43607.61,-21.803804,25.02,24.73,-5852.392,580,-13.40%,SZ300124
2017/2/27,14:34:23,Stock,招商,CNY,SH,中船防务,600685,B,C,2000,1,33.82,67640,67640,1.35,13.53,0,-67654.88,-33.8274404,26.01,26.3,-15054.8808,580,-22.30%,SH600685
2017/2/27,14:39:10,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1000,1,39.51,39510,39510,0,7.9,0,-39517.9,-39.517902,57.6,56,16482.098,-1600,41.70%,SZ000858
2017/2/27,14:41:51,Stock,招商,CNY,SZ,汇川技术,300124,B,C,2000,1,21.63,43260,43260,0,8.65,0,-43268.65,-21.634326,25.02,24.73,6191.348,-580,14.30%,SZ300124
2017/2/27,14:53:27,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1000,1,39.35,39350,39350,0,7.87,0,-39357.87,-39.35787,57.6,56,16642.13,-1600,42.30%,SZ000858
