2019-05-02T23:15:35.539 INTC 1076 INTC 5-2 23:15:35.218 3226 SELL IOC LMT 200.0 50.9 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-02T23:15:35.539 INTC 1076 INTC 5-2 23:15:35.218 3226 SELL IOC LMT 200.0 50.9 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-02T23:21:20.414 AAPL 1165 AAPL 5-2 23:21:20.033 3315 SELL IOC LMT 100.0 210.14 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-02T23:21:20.415 AAPL 1165 AAPL 5-2 23:21:20.033 3315 SELL IOC LMT 100.0 210.14 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-02T23:23:02.225 IBM 1334 IBM 5-2 23:23:1.896 3484 SELL IOC LMT 100.0 140.17 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-02T23:23:02.225 IBM 1334 IBM 5-2 23:23:1.896 3484 SELL IOC LMT 100.0 140.17 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-02T23:25:25.232 LLY 1344 LLY 5-2 23:25:24.911 3494 SELL IOC LMT 100.0 117.0 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-02T23:25:25.233 LLY 1344 LLY 5-2 23:25:24.911 3494 SELL IOC LMT 100.0 117.0 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
 cancelling order in Apicontroller 3047
2019-05-02T23:48:00.324 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 200.0
2019-05-02T23:48:00.326 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 100.0
2019-05-02T23:48:00.326 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 100.0
2019-05-02T23:48:00.357 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 100.0
2019-05-02T23:48:00.359 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-02T23:48:00.359 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-02T23:48:00.359 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-02T23:48:00.360 TSM 1654 TSM 5-2 23:47:59.997 3804 SELL IOC LMT 300.0 44.01 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-03T00:02:58.613 QCOM 1665 QCOM 5-3 0:02:58.237 3815 SELL IOC LMT 200.0 87.06 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-03T00:02:58.649 QCOM 1665 QCOM 5-3 0:02:58.237 3815 SELL IOC LMT 200.0 87.06 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T00:02:58.650 QCOM 1665 QCOM 5-3 0:02:58.237 3815 SELL IOC LMT 200.0 87.06 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T00:02:58.652 QCOM 1665 QCOM 5-3 0:02:58.237 3815 SELL IOC LMT 200.0 87.06 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
 globally cancelling order 
 globally cancelling order 
 globally cancelling order 
 globally cancelling order 
2019-05-03T21:32:35.377 VIAB 249 VIAB 5-3 21:31:49.374 2188 SELL IOC LMT 400.0 28.84 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 400.0 0.0
2019-05-03T21:32:35.387 VIAB 249 VIAB 5-3 21:31:49.374 2188 SELL IOC LMT 400.0 28.84 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 400.0 0.0
2019-05-03T21:32:38.179 VZ 250 VZ 5-3 21:31:52.174 2189 SELL IOC LMT 200.0 57.03 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-03T21:32:38.190 VZ 250 VZ 5-3 21:31:52.174 2189 SELL IOC LMT 200.0 57.03 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-03T21:32:38.191 VZ 250 VZ 5-3 21:31:52.174 2189 SELL IOC LMT 200.0 57.03 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:32:38.191 VZ 250 VZ 5-3 21:31:52.174 2189 SELL IOC LMT 200.0 57.03 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:32:38.192 VZ 250 VZ 5-3 21:31:52.174 2189 SELL IOC LMT 200.0 57.03 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:34:45.978 FB 284 FB 5-3 21:34:45.616 2223 SELL IOC LMT 100.0 193.78 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-03T21:34:45.979 FB 284 FB 5-3 21:34:45.616 2223 SELL IOC LMT 100.0 193.78 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-03T21:36:00.737 JD 286 JD 5-3 21:36:0.477 2225 SELL IOC LMT 400.0 30.33 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 400.0 0.0
2019-05-03T21:36:00.738 JD 286 JD 5-3 21:36:0.477 2225 SELL IOC LMT 400.0 30.33 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 400.0 0.0
2019-05-03T21:42:25.506 C 344 C 5-3 21:42:25.242 2283 SELL IOC LMT 200.0 70.63 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-03T21:42:25.510 C 344 C 5-3 21:42:25.242 2283 SELL IOC LMT 200.0 70.63 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:42:25.511 C 344 C 5-3 21:42:25.242 2283 SELL IOC LMT 200.0 70.63 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:42:25.517 C 344 C 5-3 21:42:25.242 2283 SELL IOC LMT 200.0 70.63 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T21:54:59.737 LLY 359 LLY 5-3 21:54:59.369 2298 SELL IOC LMT 100.0 116.97 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-03T21:54:59.737 LLY 359 LLY 5-3 21:54:59.369 2298 SELL IOC LMT 100.0 116.97 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
 cancelling order in Apicontroller 2214
2019-05-03T22:19:22.308 IP 650 IP 5-3 22:19:22.043 2589 SELL IOC LMT 200.0 46.48 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T22:19:22.308 IP 650 IP 5-3 22:19:22.043 2589 SELL IOC LMT 200.0 46.48 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
 globally cancelling order 
 globally cancelling order 
2019-05-03T22:39:28.478 WB 177 WB 5-3 22:39:28.214 2668 SELL IOC LMT 200.0 68.25 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-03T22:39:28.479 WB 177 WB 5-3 22:39:28.214 2668 SELL IOC LMT 200.0 68.25 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
 globally cancelling order 
 globally cancelling order 
2019-05-03T23:49:52.614 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 400.0 300.0
2019-05-03T23:49:52.629 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 400.0 100.0
2019-05-03T23:49:52.630 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 400.0 100.0
2019-05-03T23:49:52.640 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 400.0 100.0
2019-05-03T23:49:52.653 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER PendingCancel breach cutting, pos partialFill, lastQ, livePos 400.0 100.0
2019-05-03T23:49:52.654 JD 293 JD 5-3 23:49:12.759 2864 SELL IOC LMT 400.0 30.39 BREACH_CUTTER PendingCancel breach cutting, pos partialFill, lastQ, livePos 400.0 100.0
2019-05-04T00:01:10.346 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 300.0
2019-05-04T00:01:10.347 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 300.0
2019-05-04T00:01:10.389 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 300.0
2019-05-04T00:01:10.389 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 200.0
2019-05-04T00:01:10.389 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 100.0
2019-05-04T00:01:10.389 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-04T00:01:10.390 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-04T00:01:10.392 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-04T00:01:10.433 HUYA 353 HUYA 5-4 0:01:10.038 2924 SELL IOC LMT 500.0 23.67 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
 cancelling order in Apicontroller 2907
2019-05-04T01:03:59.048 PEP 673 PEP 5-4 1:03:58.777 3244 SELL IOC LMT 50.0 127.68 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 50.0 0.0
2019-05-04T01:03:59.049 PEP 673 PEP 5-4 1:03:58.777 3244 SELL IOC LMT 50.0 127.68 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 50.0 0.0
2019-05-04T02:20:08.623 PG 819 PG 5-4 2:20:8.351 3390 SELL IOC LMT 100.0 106.05 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-04T02:20:08.633 PG 819 PG 5-4 2:20:8.351 3390 SELL IOC LMT 100.0 106.05 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
 cancelling order in Apicontroller 3122
2019-05-04T03:00:15.907 UAL 872 UAL 5-4 3:00:15.637 3443 SELL IOC LMT 44.0 88.58 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 44.0 0.0
2019-05-04T03:00:15.908 UAL 872 UAL 5-4 3:00:15.637 3443 SELL IOC LMT 44.0 88.58 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 44.0 0.0
2019-05-04T03:12:23.044 C 933 C 5-4 3:11:42.827 3504 SELL IOC LMT 200.0 70.66 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-04T03:12:23.057 C 933 C 5-4 3:11:42.827 3504 SELL IOC LMT 200.0 70.66 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-04T03:12:23.057 C 933 C 5-4 3:11:42.827 3504 SELL IOC LMT 200.0 70.66 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-04T03:12:23.058 C 933 C 5-4 3:11:42.827 3504 SELL IOC LMT 200.0 70.66 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-04T03:20:17.324 LLY 935 LLY 5-4 3:20:17.060 3506 SELL IOC LMT 100.0 116.79 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-04T03:20:17.325 LLY 935 LLY 5-4 3:20:17.060 3506 SELL IOC LMT 100.0 116.79 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-04T03:30:16.348 LOW 976 LOW 5-4 3:30:16.084 3547 SELL IOC LMT 100.0 112.37 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-04T03:30:16.356 LOW 976 LOW 5-4 3:30:16.084 3547 SELL IOC LMT 100.0 112.37 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
 globally cancelling order 
 globally cancelling order 
 globally cancelling order 
 globally cancelling order 
2019-05-06T21:29:05.107 BABA 109 BABA 5-6 21:29:4.545 2048 SELL IOC LMT 100.0 185.3 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:29:05.108 BABA 109 BABA 5-6 21:29:4.545 2048 SELL IOC LMT 100.0 185.3 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:00.619 FB 209 FB 5-6 21:29:58.324 2148 SELL IOC LMT 100.0 191.0 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:03.226 FB 209 FB 5-6 21:29:58.324 2148 SELL IOC LMT 100.0 191.0 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:17.549 TSM 268 TSM 5-6 21:30:16.787 2207 SELL IOC LMT 300.0 43.28 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 200.0
2019-05-06T21:30:17.550 TSM 268 TSM 5-6 21:30:16.787 2207 SELL IOC LMT 300.0 43.28 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 300.0 200.0
2019-05-06T21:30:17.551 TSM 268 TSM 5-6 21:30:16.787 2207 SELL IOC LMT 300.0 43.28 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-06T21:30:17.580 TSM 268 TSM 5-6 21:30:16.787 2207 SELL IOC LMT 300.0 43.28 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 300.0 0.0
2019-05-06T21:30:20.233 BIDU 292 BIDU 5-6 21:30:19.805 2231 SELL IOC LMT 100.0 160.34 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:20.234 BIDU 292 BIDU 5-6 21:30:19.805 2231 SELL IOC LMT 100.0 160.34 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:51.579 JNJ 326 JNJ 5-6 21:30:51.289 2265 SELL IOC LMT 100.0 140.28 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:30:51.580 JNJ 326 JNJ 5-6 21:30:51.289 2265 SELL IOC LMT 100.0 140.28 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:31:14.970 QCOM 323 QCOM 5-6 21:30:29.120 2262 SELL IOC LMT 200.0 86.19 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-06T21:31:15.373 IQ 376 IQ 5-6 21:31:14.323 2315 SELL IOC LMT 500.0 21.9 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:15.475 QCOM 323 QCOM 5-6 21:30:29.120 2262 SELL IOC LMT 200.0 86.19 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-06T21:31:15.494 IQ 376 IQ 5-6 21:31:14.323 2315 SELL IOC LMT 500.0 21.9 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.403 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 300.0
2019-05-06T21:31:16.407 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 200.0
2019-05-06T21:31:16.411 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 175.0
2019-05-06T21:31:16.416 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 75.0
2019-05-06T21:31:16.420 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.421 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.423 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.425 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.429 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:31:16.433 PDD 374 PDD 5-6 21:31:14.148 2313 SELL IOC LMT 500.0 22.54 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T21:32:07.318 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 700.0 400.0
2019-05-06T21:32:07.582 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 700.0 300.0
2019-05-06T21:32:07.586 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 700.0 200.0
2019-05-06T21:32:07.591 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 700.0 180.0
2019-05-06T21:32:07.595 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:32:07.601 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:32:07.602 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:32:07.604 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:32:07.607 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:32:07.609 BILI 380 BILI 5-6 21:31:21.311 2319 SELL IOC LMT 700.0 17.35 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 700.0 0.0
2019-05-06T21:40:31.789 MRK 394 MRK 5-6 21:40:31.328 2333 SELL IOC LMT 200.0 78.51 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 200.0 100.0
2019-05-06T21:40:31.791 MRK 394 MRK 5-6 21:40:31.328 2333 SELL IOC LMT 200.0 78.51 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-06T21:40:31.792 MRK 394 MRK 5-6 21:40:31.328 2333 SELL IOC LMT 200.0 78.51 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-06T21:40:31.792 MRK 394 MRK 5-6 21:40:31.328 2333 SELL IOC LMT 200.0 78.51 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 200.0 0.0
2019-05-06T21:45:18.939 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 2600.0 -2400.0
2019-05-06T21:45:18.948 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 2600.0 -2300.0
2019-05-06T21:45:18.950 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 2600.0 -100.0
2019-05-06T21:45:18.951 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 2600.0 0.0
2019-05-06T21:45:18.952 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 2600.0 0.0
2019-05-06T21:45:18.952 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 2600.0 0.0
2019-05-06T21:45:18.953 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 2600.0 0.0
2019-05-06T21:45:18.953 NIO 481 NIO 5-6 21:45:18.664 2420 BUY IOC LMT 2600.0 4.86 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 2600.0 0.0
2019-05-06T21:50:52.368 LLY 505 LLY 5-6 21:50:51.404 2444 BUY IOC LMT 100.0 115.7 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T21:50:52.369 LLY 505 LLY 5-6 21:50:51.404 2444 BUY IOC LMT 100.0 115.7 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
 cancelling order in Apicontroller 2548
 cancelling order in Apicontroller 2548
2019-05-06T22:26:05.851 NKTR 773 NKTR 5-6 22:25:28.156 2712 BUY IOC LMT 390.0 31.93 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 390.0 -100.0
2019-05-06T22:26:05.866 NKTR 773 NKTR 5-6 22:25:28.156 2712 BUY IOC LMT 390.0 31.93 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 390.0 0.0
2019-05-06T22:26:05.924 NKTR 773 NKTR 5-6 22:25:28.156 2712 BUY IOC LMT 390.0 31.93 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 390.0 0.0
2019-05-06T22:26:05.940 NKTR 773 NKTR 5-6 22:25:28.156 2712 BUY IOC LMT 390.0 31.93 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 390.0 0.0
2019-05-06T22:26:05.941 NKTR 774 NKTR 5-6 22:26:5.555 2713 BUY IOC LMT 390.0 31.85 BREACH_CUTTER PendingCancel breach cutting, pos partialFill, lastQ, livePos 390.0 0.0
 cancelling order in Apicontroller 2548
 globally cancelling order 
 globally cancelling order 
2019-05-06T22:47:21.420 BABA 139 BABA 5-6 22:47:21.144 2754 SELL IOC LMT 100.0 186.31 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T22:47:21.437 BABA 139 BABA 5-6 22:47:21.144 2754 SELL IOC LMT 100.0 186.31 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 100.0 0.0
2019-05-06T23:03:59.971 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 400.0
2019-05-06T23:03:59.976 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 200.0
2019-05-06T23:03:59.980 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Submitted breach cutting, pos partialFill, lastQ, livePos 500.0 100.0
2019-05-06T23:03:59.985 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T23:03:59.986 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T23:04:00.037 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T23:04:00.037 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
2019-05-06T23:04:00.038 IQ 170 IQ 5-6 23:03:59.621 2785 SELL IOC LMT 500.0 22.2 BREACH_CUTTER Filled breach cutting, pos partialFill, lastQ, livePos 500.0 0.0
